transaction_id,customer_id,merchant_id,transaction_timestamp,amount_inr,currency,payment_channel,merchant_category,location,device_type,failed_attempts,risk_level,transaction_status,is_international,account_age_days,device_trust_score,is_fraud
TXN001423,CUST02343,MER0171,16-12-2026 17:42,2140.75,INR,Card,Education,Chennai,Mobile,0,Low,Approved,0,1269,53,0
TXN001424,CUST01975,MER0339,18-08-2026 22:06,12811.87,INR,Wallet,Shopping,Hyderabad,Mobile,0,Low,Approved,0,2033,29,0
TXN001425,CUST02358,MER0340,11-05-2026 14:10,2136.63,INR,UPI,Travel,Pune,Tablet,0,Low,Approved,1,3049,8,0
TXN001426,CUST00754,MER0151,15-08-2026 02:32,4243.85,INR,Net Banking,Education,Ahmedabad,Laptop,0,Medium,Approved,0,2253,27,0
TXN001427,CUST00924,MER0162,17-02-2026 19:59,8144.92,INR,UPI,Healthcare,Ahmedabad,Laptop,0,Low,Approved,0,1317,69,0
TXN001428,CUST01464,MER0046,18-12-2026 22:39,5451.32,INR,Card,Healthcare,Mumbai,Tablet,0,Low,Approved,0,2430,89,0
TXN001429,CUST00006,MER0177,10-09-2026 04:19,2103.15,INR,UPI,Healthcare,Bengaluru,Laptop,5,Low,Approved,0,3421,10,0
TXN001430,CUST00193,MER0332,25-12-2026 04:31,682.5,INR,Wallet,Shopping,Hyderabad,Laptop,0,Low,Declined,0,47,78,0
TXN001431,CUST02237,MER0077,10-05-2026 18:27,5792,INR,UPI,Education,Hyderabad,Tablet,0,Low,Approved,0,857,3,0
TXN001432,CUST02229,MER0284,18-10-2026 18:58,3026.99,INR,Net Banking,Healthcare,Hyderabad,Tablet,4,Low,Declined,0,1822,31,0
TXN001433,CUST01792,MER0308,31-05-2026 11:24,1131.36,INR,Card,Healthcare,Delhi,Laptop,0,Low,Approved,0,2953,12,0
TXN001434,CUST01770,MER0250,31-01-2026 23:59,4854.98,INR,Wallet,Shopping,Mumbai,Mobile,0,Low,Approved,0,2784,65,0
TXN001435,CUST00911,MER0041,08-03-2026 21:38,5307.81,INR,Card,Healthcare,Mumbai,Laptop,0,Medium,Pending,0,1551,89,0
TXN001436,CUST00489,MER0058,21-10-2026 15:47,2613.38,INR,UPI,Food,Ahmedabad,Tablet,0,Low,Approved,0,2754,21,0
TXN001437,CUST01489,MER0143,04-08-2026 17:37,1719.17,INR,Wallet,Healthcare,Hyderabad,Tablet,1,High,Pending,0,2781,1,0
TXN001438,CUST01116,MER0216,20-12-2026 20:01,6089.94,INR,Wallet,Electronics,Mumbai,Laptop,1,Medium,Approved,0,737,74,0
TXN001439,CUST01234,MER0009,05-04-2026 11:22,7324.13,INR,Net Banking,Electronics,Ahmedabad,Mobile,3,Low,Declined,0,886,2,1
TXN001440,CUST00035,MER0190,02-02-2026 01:14,3736.68,INR,Card,Healthcare,Bengaluru,Tablet,3,High,Approved,0,2594,31,1
TXN001441,CUST00676,MER0031,22-06-2026 18:22,13467.51,INR,UPI,Travel,Pune,Mobile,1,Low,Approved,0,96,28,0
TXN001442,CUST01502,MER0119,23-03-2026 15:19,1713.04,INR,Card,Electronics,Hyderabad,Mobile,1,Low,Approved,0,2553,48,0
TXN001443,CUST01056,MER0140,10-04-2026 19:20,3238.63,INR,UPI,Food,Chennai,Tablet,4,Medium,Approved,0,2281,64,0
TXN001444,CUST00495,MER0281,11-10-2026 11:19,2331.39,INR,Net Banking,Healthcare,Pune,Tablet,0,High,Approved,0,866,16,0
TXN001445,CUST01520,MER0077,31-03-2026 19:39,7254.42,INR,Wallet,Utilities,Ahmedabad,Mobile,0,Low,Approved,1,1290,21,0
TXN001446,CUST01733,MER0016,22-11-2026 23:09,2896.12,INR,UPI,Food,Ahmedabad,Tablet,2,Medium,Approved,0,632,54,0
TXN001447,CUST00291,MER0192,25-05-2026 22:36,9764.8,INR,UPI,Shopping,Ahmedabad,Mobile,0,Medium,Approved,0,2783,9,0
TXN001448,CUST00254,MER0192,04-04-2026 21:32,11389.08,INR,Card,Food,Chennai,Mobile,2,Medium,Approved,0,857,7,0
TXN001449,CUST00398,MER0349,21-08-2026 22:12,2312.44,INR,Wallet,Utilities,Hyderabad,Laptop,0,Low,Approved,0,2961,34,0
TXN001450,CUST01231,MER0208,06-06-2026 10:02,5433.76,INR,Wallet,Food,Kolkata,Mobile,1,Low,Approved,1,2269,82,0
TXN001451,CUST00761,MER0125,15-12-2026 06:21,3568.98,INR,Wallet,Education,Bengaluru,Tablet,1,Low,Approved,0,1087,1,0
TXN001452,CUST00589,MER0310,15-12-2026 20:08,4068.52,INR,Card,Education,Mumbai,Mobile,1,Low,Approved,0,2317,31,0
TXN001453,CUST01618,MER0236,01-10-2026 20:09,3019.3,INR,Card,Food,Mumbai,Laptop,0,High,Approved,0,1940,18,0
TXN001454,CUST00977,MER0094,16-01-2026 19:04,6709.74,INR,UPI,Food,Hyderabad,Mobile,0,High,Approved,0,1734,44,0
TXN001455,CUST00290,MER0310,19-04-2026 18:05,509.02,INR,UPI,Education,Ahmedabad,Laptop,0,Low,Approved,0,3359,28,0
TXN001456,CUST02496,MER0319,20-02-2026 13:33,5000.92,INR,Card,Utilities,Delhi,Mobile,0,Low,Approved,0,121,57,0
TXN001457,CUST00835,MER0039,29-10-2026 14:06,2799.56,INR,UPI,Electronics,Kolkata,Laptop,2,Low,Approved,0,2991,64,0
TXN001458,CUST01283,MER0087,10-08-2026 12:54,11090.81,INR,Card,Healthcare,Chennai,Mobile,0,Low,Approved,0,2982,31,0
TXN001459,CUST01780,MER0243,25-09-2026 02:42,9695.03,INR,Card,Electronics,Ahmedabad,Laptop,0,Medium,Approved,0,565,64,0
TXN001460,CUST01462,MER0325,21-10-2026 20:22,3222.71,INR,Net Banking,Electronics,Bengaluru,Laptop,2,Low,Approved,0,2350,52,0
TXN001461,CUST02338,MER0348,19-12-2026 17:35,2155.2,INR,Net Banking,Education,Bengaluru,Laptop,1,Low,Approved,0,2453,28,0
TXN001462,CUST00851,MER0074,31-10-2026 14:39,3674.57,INR,Wallet,Food,Delhi,Mobile,1,High,Declined,0,540,41,1
TXN001463,CUST00306,MER0339,17-03-2026 23:17,2982.09,INR,Net Banking,Utilities,Chennai,Tablet,0,Medium,Approved,0,1391,91,0
TXN001464,CUST02176,MER0156,29-12-2026 10:04,1567.81,INR,Net Banking,Travel,Mumbai,Laptop,1,Low,Declined,1,1629,21,1
TXN001465,CUST00528,MER0105,24-11-2026 20:42,11882.52,INR,Wallet,Shopping,Pune,Tablet,0,Medium,Declined,0,2240,65,0
TXN001466,CUST01516,MER0206,11-08-2026 18:49,2208.32,INR,Wallet,Healthcare,Chennai,Laptop,0,High,Declined,0,101,94,1
TXN001467,CUST02219,MER0124,03-01-2026 16:47,2327.32,INR,Wallet,Travel,Delhi,Laptop,0,Medium,Approved,0,3294,100,0
TXN001468,CUST01306,MER0231,23-10-2026 21:30,9422.85,INR,Net Banking,Food,Ahmedabad,Tablet,0,Low,Approved,0,2142,13,0
TXN001469,CUST01927,MER0221,19-07-2026 22:56,1284.11,INR,UPI,Shopping,Hyderabad,Laptop,0,High,Approved,0,2146,13,0
TXN001470,CUST01699,MER0196,14-09-2026 23:22,4275.78,INR,Net Banking,Food,Bengaluru,Mobile,2,Low,Approved,0,718,38,0
TXN001471,CUST00827,MER0104,24-10-2026 00:43,7424.26,INR,Wallet,Shopping,Delhi,Laptop,1,Medium,Approved,0,3362,61,0
TXN001472,CUST00199,MER0277,12-06-2026 15:07,1918.65,INR,UPI,Utilities,Chennai,Tablet,1,Low,Approved,0,284,6,0
TXN001473,CUST02359,MER0250,09-04-2026 06:03,10809.2,INR,Net Banking,Food,Mumbai,Tablet,2,Low,Declined,0,1101,63,0
TXN001474,CUST01547,MER0252,06-08-2026 20:06,2179.79,INR,UPI,Utilities,Pune,Laptop,0,Low,Approved,0,2623,6,0
TXN001475,CUST01771,MER0001,03-05-2026 18:15,2122.01,INR,Net Banking,Food,Mumbai,Tablet,0,Medium,Approved,0,3572,81,0
TXN001476,CUST02133,MER0144,13-01-2026 18:55,1530.46,INR,Wallet,Travel,Chennai,Mobile,0,Medium,Approved,0,168,77,0
TXN001477,CUST00466,MER0337,13-08-2026 20:01,4295.87,INR,UPI,Utilities,Kolkata,Tablet,0,Low,Approved,0,1095,56,0
TXN001478,CUST01311,MER0329,16-10-2026 16:08,9683.74,INR,Net Banking,Shopping,Kolkata,Mobile,0,High,Approved,0,1003,97,0
TXN001479,CUST01882,MER0216,16-12-2026 22:29,2461.7,INR,Net Banking,Utilities,Delhi,Mobile,0,Medium,Approved,0,3479,92,0
TXN001480,CUST00370,MER0240,31-12-2026 13:32,1473.33,INR,Card,Food,Mumbai,Laptop,0,High,Declined,1,3373,88,1
TXN001481,CUST00965,MER0069,02-12-2026 02:01,2592.66,INR,Card,Travel,Ahmedabad,Mobile,1,Low,Declined,0,1845,3,0
TXN001482,CUST01755,MER0162,18-07-2026 14:20,1972.01,INR,Wallet,Shopping,Chennai,Laptop,0,Medium,Declined,0,1830,8,1
TXN001483,CUST00318,MER0279,29-01-2026 23:24,5008.64,INR,Wallet,Healthcare,Delhi,Laptop,2,Low,Approved,0,2107,41,0
TXN001484,CUST01600,MER0086,22-10-2026 21:39,4352.43,INR,Card,Utilities,Chennai,Tablet,1,Low,Pending,0,2097,39,0
TXN001485,CUST02469,MER0015,01-09-2026 00:31,3521.77,INR,UPI,Utilities,Bengaluru,Mobile,0,Low,Declined,0,2323,14,0
TXN001486,CUST00109,MER0333,22-12-2026 16:21,4288.66,INR,UPI,Electronics,Kolkata,Tablet,2,Medium,Approved,0,3115,13,0
TXN001487,CUST02273,MER0074,10-10-2026 06:11,10968.85,INR,Card,Travel,Chennai,Tablet,0,Medium,Approved,0,2095,29,0
TXN001488,CUST01724,MER0252,27-08-2026 18:31,16400.9,INR,Wallet,Utilities,Kolkata,Tablet,1,Medium,Approved,0,3207,6,0
TXN001489,CUST00894,MER0052,24-08-2026 03:10,1699.7,INR,Net Banking,Food,Hyderabad,Tablet,0,Medium,Approved,0,3458,31,0
TXN001490,CUST00912,MER0265,19-07-2026 09:50,1448.14,INR,Net Banking,Food,Hyderabad,Laptop,0,Medium,Approved,0,1506,68,0
TXN001491,CUST00420,MER0079,15-06-2026 03:59,3869.59,INR,Net Banking,Education,Hyderabad,Mobile,0,High,Approved,0,1641,62,0
TXN001492,CUST00154,MER0299,15-11-2026 21:02,3226.27,INR,Wallet,Utilities,Ahmedabad,Tablet,1,Low,Approved,0,219,100,0
TXN001493,CUST01079,MER0211,11-12-2026 10:46,858.5,INR,Net Banking,Shopping,Delhi,Laptop,0,Medium,Approved,0,2973,35,0
TXN001494,CUST00854,MER0061,16-09-2026 13:14,1622.18,INR,Wallet,Food,Ahmedabad,Tablet,0,Medium,Approved,0,657,28,0
TXN001495,CUST00854,MER0020,10-04-2026 13:05,5154.7,INR,UPI,Food,Pune,Tablet,0,Low,Approved,0,2712,51,0
TXN001496,CUST02202,MER0127,12-11-2026 04:47,2060.04,INR,Wallet,Shopping,Ahmedabad,Mobile,0,Low,Declined,1,1229,48,1
TXN001497,CUST01462,MER0279,26-07-2026 09:23,2646.8,INR,UPI,Healthcare,Ahmedabad,Laptop,0,Low,Approved,0,3035,16,0
TXN001498,CUST00406,MER0117,07-08-2026 08:17,1335.95,INR,Net Banking,Healthcare,Ahmedabad,Laptop,0,High,Declined,0,2864,10,0
TXN001499,CUST00527,MER0303,02-04-2026 07:05,5441.36,INR,Wallet,Food,Delhi,Mobile,1,Medium,Approved,0,3157,58,0
TXN001500,CUST00767,MER0060,18-05-2026 08:09,8027.73,INR,Wallet,Electronics,Ahmedabad,Laptop,2,High,Declined,0,505,96,1
TXN001501,CUST00986,MER0143,07-05-2026 15:03,2682.57,INR,UPI,Travel,Mumbai,Mobile,0,Low,Approved,0,2786,18,0
TXN001502,CUST02269,MER0114,03-11-2026 13:05,1266.09,INR,Wallet,Food,Hyderabad,Mobile,0,Medium,Pending,0,1943,27,0
TXN001503,CUST00673,MER0109,28-06-2026 15:09,4664.49,INR,Net Banking,Shopping,Ahmedabad,Laptop,1,Medium,Approved,0,3488,52,0
TXN001504,CUST02006,MER0066,04-10-2026 10:09,652.43,INR,Card,Shopping,Pune,Tablet,0,Low,Approved,0,2634,7,0
TXN001505,CUST01077,MER0048,06-08-2026 10:56,4657.73,INR,UPI,Shopping,Delhi,Tablet,1,Low,Approved,0,1325,24,0
TXN001506,CUST01048,MER0282,18-10-2026 18:48,1568.56,INR,Wallet,Travel,Mumbai,Tablet,5,Low,Declined,0,2196,35,0
TXN001507,CUST01532,MER0247,01-08-2026 22:14,2225.43,INR,Card,Travel,Pune,Mobile,0,Low,Approved,0,469,49,0
TXN001508,CUST00034,MER0149,11-01-2026 04:02,7768.12,INR,Net Banking,Food,Delhi,Laptop,0,Low,Approved,0,2030,41,0
TXN001509,CUST02196,MER0246,27-06-2026 02:22,2906.85,INR,UPI,Food,Delhi,Tablet,0,Medium,Approved,0,346,48,0
TXN001510,CUST00061,MER0249,26-02-2026 12:26,8539.02,INR,Wallet,Shopping,Hyderabad,Tablet,0,Low,Declined,0,2751,22,0
TXN001511,CUST00010,MER0074,08-11-2026 12:35,3873.67,INR,Card,Travel,Bengaluru,Laptop,0,Low,Approved,0,1079,7,0
TXN001512,CUST00689,MER0148,11-03-2026 14:19,3134.61,INR,UPI,Food,Mumbai,Mobile,1,Low,Declined,1,1654,90,1
TXN001513,CUST01646,MER0218,01-07-2026 22:25,1357.81,INR,Card,Education,Mumbai,Mobile,0,Low,Approved,0,556,73,0
TXN001514,CUST00392,MER0340,03-02-2026 18:08,487.87,INR,UPI,Shopping,Delhi,Laptop,1,Medium,Declined,0,2189,23,1
TXN001515,CUST00479,MER0110,26-04-2026 06:54,2325.53,INR,Card,Healthcare,Chennai,Laptop,0,Low,Pending,0,3410,24,0
TXN001516,CUST02497,MER0227,08-11-2026 19:16,5388.82,INR,UPI,Travel,Chennai,Tablet,0,Medium,Approved,0,2098,52,0
TXN001517,CUST01940,MER0321,26-06-2026 14:02,2118.99,INR,Net Banking,Healthcare,Pune,Mobile,0,Low,Approved,0,2548,46,0
TXN001518,CUST01656,MER0190,31-08-2026 03:07,1888.59,INR,UPI,Food,Ahmedabad,Laptop,2,Low,Pending,0,646,23,0
TXN001519,CUST01514,MER0113,01-07-2026 11:19,1304.43,INR,Wallet,Education,Pune,Mobile,0,Low,Approved,0,1182,54,0
TXN001520,CUST01671,MER0066,04-09-2026 21:55,10091.62,INR,Card,Travel,Chennai,Mobile,1,Medium,Approved,0,3594,44,0
TXN001521,CUST01714,MER0101,13-06-2026 13:15,6686.1,INR,Net Banking,Food,Delhi,Tablet,3,High,Declined,0,1174,14,1
TXN001522,CUST02206,MER0076,04-08-2026 13:35,1344.09,INR,Wallet,Utilities,Delhi,Tablet,0,Low,Approved,0,2493,53,0
TXN001523,CUST00416,MER0202,24-05-2026 06:10,21488.61,INR,Wallet,Shopping,Hyderabad,Mobile,0,Medium,Approved,0,95,29,0
TXN001524,CUST00391,MER0141,05-11-2026 11:09,2231.66,INR,Wallet,Utilities,Hyderabad,Tablet,0,Low,Approved,0,574,100,0
TXN001525,CUST01220,MER0227,16-10-2026 23:38,2406.47,INR,Card,Food,Chennai,Mobile,0,Low,Approved,0,3067,37,0
TXN001526,CUST00784,MER0307,21-03-2026 06:53,6491.6,INR,Wallet,Travel,Chennai,Mobile,2,Low,Declined,0,882,97,0
TXN001527,CUST01570,MER0150,02-12-2026 01:57,4511.16,INR,UPI,Utilities,Kolkata,Laptop,1,Low,Approved,1,2754,15,0
TXN001528,CUST01434,MER0293,21-01-2026 01:17,6571.19,INR,UPI,Electronics,Delhi,Tablet,0,Low,Approved,0,2465,15,1
TXN001529,CUST01718,MER0247,30-05-2026 08:42,6125,INR,Net Banking,Utilities,Bengaluru,Laptop,0,Low,Approved,0,187,35,0
TXN001530,CUST00887,MER0020,23-02-2026 19:43,4514.02,INR,Net Banking,Utilities,Bengaluru,Mobile,0,Medium,Approved,0,1641,10,0
TXN001531,CUST00662,MER0020,20-04-2026 14:33,1456.74,INR,Wallet,Education,Kolkata,Mobile,1,Low,Approved,0,1656,99,0
TXN001532,CUST01057,MER0257,28-08-2026 15:54,702.97,INR,Net Banking,Utilities,Chennai,Mobile,0,High,Approved,0,246,16,0
TXN001533,CUST02424,MER0052,30-05-2026 13:46,1689.5,INR,Wallet,Shopping,Bengaluru,Laptop,1,Low,Approved,0,3225,86,0
TXN001534,CUST00067,MER0070,09-08-2026 23:15,5881.41,INR,Wallet,Healthcare,Hyderabad,Mobile,3,Low,Approved,0,2134,13,0
TXN001535,CUST00560,MER0249,24-02-2026 16:10,5006.33,INR,Card,Electronics,Ahmedabad,Tablet,0,Low,Approved,0,1510,59,0
TXN001536,CUST00456,MER0337,03-10-2026 22:38,2155.2,INR,UPI,Education,Chennai,Mobile,1,Low,Approved,0,1022,11,1
TXN001537,CUST00211,MER0211,12-11-2026 13:12,1675.8,INR,Card,Electronics,Bengaluru,Laptop,0,Medium,Approved,0,2245,11,0
TXN001538,CUST00009,MER0072,22-09-2026 12:51,2772.58,INR,Net Banking,Electronics,Bengaluru,Tablet,0,Low,Declined,0,1911,64,0
TXN001539,CUST02076,MER0292,10-06-2026 20:36,5254.48,INR,UPI,Shopping,Pune,Mobile,0,Low,Approved,0,2421,46,0
TXN001540,CUST00597,MER0095,23-11-2026 09:49,5676.23,INR,UPI,Electronics,Mumbai,Laptop,0,High,Approved,1,1656,52,1
TXN001541,CUST00340,MER0151,19-07-2026 20:26,5303.01,INR,UPI,Education,Delhi,Mobile,0,Low,Approved,0,3353,2,0
TXN001542,CUST00015,MER0327,27-10-2026 21:36,7422.74,INR,Wallet,Utilities,Hyderabad,Tablet,2,Low,Declined,0,1114,100,0
TXN001543,CUST00456,MER0063,13-09-2026 17:12,5961.29,INR,Card,Travel,Delhi,Mobile,0,High,Approved,0,2262,61,0
TXN001544,CUST01467,MER0311,05-08-2026 09:15,2077.92,INR,UPI,Shopping,Chennai,Mobile,0,Low,Approved,0,160,42,0
TXN001545,CUST01422,MER0342,22-01-2026 15:04,4206.73,INR,Net Banking,Travel,Pune,Laptop,2,Medium,Declined,0,597,14,0
TXN001546,CUST01473,MER0251,30-01-2026 19:23,6072.98,INR,Wallet,Utilities,Delhi,Mobile,3,Low,Approved,0,523,56,0
TXN001547,CUST00518,MER0262,11-03-2026 14:51,356.81,INR,Net Banking,Food,Ahmedabad,Tablet,4,High,Declined,0,1680,10,0
TXN001548,CUST02039,MER0287,19-01-2026 03:48,1059.08,INR,Card,Electronics,Bengaluru,Tablet,1,Medium,Approved,0,598,3,0
TXN001549,CUST02359,MER0008,21-08-2026 05:49,12642.28,INR,Net Banking,Utilities,Pune,Laptop,3,Low,Approved,0,2020,31,0
TXN001550,CUST00003,MER0215,10-11-2026 01:29,4420.78,INR,UPI,Healthcare,Chennai,Laptop,1,Medium,Declined,0,628,36,0
TXN001551,CUST00957,MER0232,19-07-2026 01:27,7854.9,INR,Net Banking,Electronics,Hyderabad,Mobile,0,Low,Approved,0,1635,50,0
TXN001552,CUST00240,MER0072,18-09-2026 11:30,3328.25,INR,Card,Healthcare,Hyderabad,Tablet,0,Low,Declined,0,1149,9,0
TXN001553,CUST02044,MER0093,24-08-2026 06:43,8487.15,INR,UPI,Utilities,Chennai,Tablet,0,Low,Approved,0,755,51,0
TXN001554,CUST00517,MER0158,22-03-2026 13:03,1810.21,INR,Net Banking,Food,Delhi,Laptop,0,Low,Approved,0,2460,99,0
TXN001555,CUST02307,MER0194,11-01-2026 21:12,3919.19,INR,Card,Food,Mumbai,Laptop,0,Low,Approved,1,1853,4,0
TXN001556,CUST00339,MER0165,12-04-2026 10:26,6660.85,INR,Wallet,Travel,Hyderabad,Laptop,0,Low,Approved,0,83,46,0
TXN001557,CUST00407,MER0249,04-08-2026 04:04,1436.96,INR,Card,Utilities,Mumbai,Mobile,0,High,Approved,0,109,80,0
TXN001558,CUST01664,MER0196,02-06-2026 20:32,2710.91,INR,Wallet,Education,Hyderabad,Laptop,1,Low,Approved,0,907,46,0
TXN001559,CUST01238,MER0273,18-09-2026 21:36,23729.22,INR,UPI,Travel,Mumbai,Mobile,5,High,Approved,0,1713,30,0
TXN001560,CUST01996,MER0044,14-02-2026 23:55,4182.83,INR,UPI,Shopping,Hyderabad,Mobile,0,Low,Approved,0,2903,48,0
TXN001561,CUST02017,MER0033,26-09-2026 07:24,2817.2,INR,Net Banking,Utilities,Chennai,Mobile,0,Low,Approved,0,2979,49,0
TXN001562,CUST01920,MER0239,24-02-2026 22:54,6998.68,INR,Net Banking,Food,Kolkata,Laptop,2,Low,Pending,0,1807,96,0
TXN001563,CUST00428,MER0042,25-11-2026 16:05,8830.88,INR,Wallet,Electronics,Kolkata,Tablet,2,Medium,Approved,0,1754,38,0
TXN001564,CUST00656,MER0284,05-03-2026 00:24,1873.94,INR,Net Banking,Electronics,Hyderabad,Laptop,1,Low,Approved,0,2713,9,0
TXN001565,CUST01810,MER0013,09-10-2026 08:30,5132.49,INR,Wallet,Healthcare,Kolkata,Mobile,0,Low,Approved,0,1374,15,0
TXN001566,CUST02117,MER0146,25-09-2026 16:52,728.16,INR,Wallet,Travel,Ahmedabad,Mobile,0,Low,Declined,0,341,20,1
TXN001567,CUST01007,MER0292,19-04-2026 03:16,1742.99,INR,Card,Healthcare,Bengaluru,Mobile,0,Low,Approved,0,587,96,0
TXN001568,CUST02193,MER0133,17-03-2026 04:58,1874.24,INR,Wallet,Healthcare,Delhi,Tablet,0,Low,Pending,0,2036,79,0
TXN001569,CUST01126,MER0342,23-01-2026 02:07,8685.48,INR,Wallet,Education,Pune,Mobile,0,Low,Approved,0,2869,68,0
TXN001570,CUST00750,MER0144,19-08-2026 01:08,2140.98,INR,Net Banking,Travel,Delhi,Laptop,2,Low,Approved,0,3418,48,0
TXN001571,CUST01203,MER0302,07-11-2026 02:27,381.5,INR,Card,Travel,Chennai,Tablet,0,Low,Approved,0,1180,53,0
TXN001572,CUST01570,MER0274,01-09-2026 01:37,3109.81,INR,UPI,Travel,Hyderabad,Laptop,0,Medium,Approved,0,3138,17,0
TXN001573,CUST01806,MER0300,06-06-2026 22:19,3190.75,INR,Net Banking,Healthcare,Chennai,Mobile,0,Low,Approved,0,299,30,0
TXN001574,CUST01199,MER0253,03-12-2026 00:45,1326.59,INR,UPI,Food,Pune,Laptop,2,Low,Approved,0,2962,1,0
TXN001575,CUST00834,MER0118,08-04-2026 13:01,6666.26,INR,UPI,Food,Ahmedabad,Tablet,0,Low,Approved,0,2788,90,0
TXN001576,CUST01105,MER0163,16-02-2026 15:01,5975.67,INR,Wallet,Electronics,Kolkata,Tablet,1,Medium,Approved,0,1824,89,0
TXN001577,CUST00276,MER0071,21-04-2026 08:30,1103.14,INR,UPI,Education,Hyderabad,Tablet,1,Low,Approved,0,2769,67,0
TXN001578,CUST00871,MER0217,25-11-2026 16:04,3665.56,INR,Wallet,Shopping,Mumbai,Tablet,0,Low,Pending,0,2213,70,0
TXN001579,CUST01038,MER0311,28-07-2026 06:54,3615.82,INR,Wallet,Utilities,Mumbai,Mobile,0,Low,Approved,0,2304,2,0
TXN001580,CUST00384,MER0289,06-06-2026 16:00,8475.37,INR,Net Banking,Shopping,Hyderabad,Mobile,1,High,Declined,0,444,25,1
TXN001581,CUST00246,MER0277,05-02-2026 12:37,2588.78,INR,Card,Utilities,Hyderabad,Laptop,0,Medium,Approved,0,1046,92,0
TXN001582,CUST00783,MER0268,17-03-2026 00:32,2043.57,INR,Net Banking,Utilities,Delhi,Laptop,0,Medium,Approved,0,1271,10,0
TXN001583,CUST01302,MER0196,25-07-2026 05:22,2902.27,INR,Wallet,Shopping,Ahmedabad,Laptop,0,Low,Approved,0,2249,14,0
TXN001584,CUST01982,MER0053,14-11-2026 10:27,12511.52,INR,UPI,Shopping,Pune,Tablet,0,Low,Approved,0,1595,89,0
TXN001585,CUST02136,MER0104,26-05-2026 01:22,983.21,INR,Card,Electronics,Bengaluru,Laptop,0,Low,Approved,0,3563,57,0
TXN001586,CUST02209,MER0035,11-09-2026 05:51,2782.8,INR,Wallet,Food,Ahmedabad,Tablet,4,Low,Approved,0,615,48,0
TXN001587,CUST01975,MER0172,01-02-2026 12:58,6433.32,INR,UPI,Healthcare,Pune,Tablet,0,Low,Approved,0,3336,52,0
TXN001588,CUST02112,MER0175,29-05-2026 22:02,2861.37,INR,Card,Education,Ahmedabad,Mobile,1,Low,Approved,0,1962,100,0
TXN001589,CUST00251,MER0085,21-08-2026 23:16,2886.83,INR,Card,Education,Pune,Laptop,1,Medium,Approved,0,1747,9,0
TXN001590,CUST01933,MER0065,06-01-2026 19:20,521.63,INR,Wallet,Education,Delhi,Tablet,0,Low,Approved,0,3544,1,0
TXN001591,CUST02054,MER0150,13-04-2026 02:19,1421.01,INR,Net Banking,Travel,Ahmedabad,Tablet,0,Medium,Approved,0,2065,96,0
TXN001592,CUST01142,MER0073,21-05-2026 20:59,492.23,INR,Net Banking,Healthcare,Chennai,Laptop,0,High,Approved,0,888,11,1
TXN001593,CUST00385,MER0317,08-11-2026 01:44,10298.03,INR,UPI,Healthcare,Ahmedabad,Mobile,1,Medium,Pending,0,1541,89,0
TXN001594,CUST01547,MER0269,20-06-2026 18:41,4658.87,INR,Card,Food,Chennai,Mobile,0,Low,Approved,0,72,53,0
TXN001595,CUST01494,MER0101,01-12-2026 03:44,2887.35,INR,Card,Healthcare,Mumbai,Mobile,2,Low,Approved,0,3432,18,0
TXN001596,CUST00997,MER0216,06-02-2026 11:00,1581.62,INR,UPI,Food,Ahmedabad,Tablet,5,Low,Approved,0,2404,59,1
TXN001597,CUST00621,MER0215,07-01-2026 11:46,8831.25,INR,UPI,Utilities,Hyderabad,Mobile,1,Low,Approved,0,1644,9,0
TXN001598,CUST00833,MER0113,21-08-2026 00:42,4156.34,INR,Net Banking,Utilities,Delhi,Laptop,0,Low,Declined,0,2016,44,0
TXN001599,CUST02070,MER0212,10-10-2026 01:13,4288.27,INR,Net Banking,Healthcare,Delhi,Mobile,1,Medium,Approved,0,94,12,0
TXN001600,CUST01610,MER0276,31-08-2026 12:51,3609.37,INR,Net Banking,Education,Mumbai,Tablet,1,Medium,Approved,0,2041,19,0
TXN001601,CUST01603,MER0341,06-02-2026 03:20,2647.49,INR,UPI,Food,Kolkata,Mobile,0,Medium,Approved,0,1310,87,0
TXN001602,CUST00812,MER0121,22-08-2026 05:05,587.95,INR,Wallet,Education,Delhi,Laptop,0,Low,Approved,0,2451,84,0
TXN001603,CUST02156,MER0305,20-06-2026 23:21,6679.8,INR,UPI,Utilities,Ahmedabad,,0,Medium,Approved,0,467,8,0
TXN001604,CUST00945,MER0172,22-07-2026 22:16,7001.66,INR,UPI,Food,Mumbai,Tablet,2,Medium,Pending,1,2798,23,0
TXN001605,CUST01711,MER0202,05-05-2026 01:50,5258.08,INR,UPI,Utilities,Bengaluru,Mobile,0,Low,Approved,0,562,57,0
TXN001606,CUST01051,MER0235,03-01-2026 17:27,3259.08,INR,Net Banking,Healthcare,Delhi,Mobile,2,Medium,Approved,0,3393,74,0
TXN001607,CUST02064,MER0149,12-04-2026 14:04,9741.62,INR,UPI,Utilities,Bengaluru,Tablet,0,Medium,Approved,0,1264,64,0
TXN001608,CUST00426,MER0208,20-12-2026 18:21,3140.43,INR,Wallet,Electronics,Bengaluru,Tablet,5,Low,Approved,0,2029,46,0
TXN001609,CUST02232,MER0270,18-09-2026 08:22,6743.62,INR,UPI,Shopping,Kolkata,Tablet,0,Low,Approved,0,662,28,0
TXN001610,CUST00046,MER0292,22-05-2026 18:54,2560.39,INR,Wallet,Healthcare,Kolkata,Mobile,0,Low,Approved,0,1619,57,0
